Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       5/44          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [13]
                0.00    0.00       5/5           Parser::trim(std::string&) [70]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<std::string>::allocator() [50]
[48]     0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::string>::new_allocator() [48]
-----------------------------------------------
                0.00    0.00       1/9           JobsHandler::removeJobByPid(int) [127]
                0.00    0.00       1/9           JobsHandler::setJobState(unsigned int, int) [126]
                0.00    0.00       1/9           JobsHandler::setJobStateByPid(int, int) [128]
                0.00    0.00       2/9           JobsHandler::showJobs(IOHandler&) [131]
                0.00    0.00       4/9           std::vector<Job, std::allocator<Job> >::_M_check_len(unsigned int, char const*) const [147]
[49]     0.0    0.00    0.00       9         std::vector<Job, std::allocator<Job> >::size() const [49]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [51]
[50]     0.0    0.00    0.00       9         std::allocator<std::string>::allocator() [50]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::string>::new_allocator() [48]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [52]
[51]     0.0    0.00    0.00       9         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [51]
                0.00    0.00       9/9           std::allocator<std::string>::allocator() [50]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<std::string, std::allocator<std::string> >::vector() [53]
[52]     0.0    0.00    0.00       9         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [52]
                0.00    0.00       9/9           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [51]
-----------------------------------------------
                0.00    0.00       1/9           IOHandler::IOHandler() [206]
                0.00    0.00       4/9           Parser::parseLine(std::string&, std::vector<Command, std::allocator<Command> >&) [74]
                0.00    0.00       4/9           Command::Command(std::string&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool) [76]
[53]     0.0    0.00    0.00       9         std::vector<std::string, std::allocator<std::string> >::vector() [53]
                0.00    0.00       9/9           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [52]
-----------------------------------------------
                0.00    0.00       2/8           Runner::runChain(std::string, std::vector<Command, std::allocator<Command> >&, IOHandler&, DirHandler&, JobsHandler&, bool) [75]
                0.00    0.00       6/8           Parser::parseLine(std::string&, std::vector<Command, std::allocator<Command> >&) [74]
[54]     0.0    0.00    0.00       8         Command::getParams() [54]
                0.00    0.00       8/20          std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&) [34]
-----------------------------------------------
                0.00    0.00       4/8           __gnu_cxx::new_allocator<Command>::construct(Command*, Command const&) [78]
                0.00    0.00       4/8           Runner::runChain(std::string, std::vector<Command, std::allocator<Command> >&, IOHandler&, DirHandler&, JobsHandler&, bool) [75]
[55]     0.0    0.00    0.00       8         Command::Command(Command const&) [55]
                0.00    0.00       8/20          std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&) [34]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<Command, std::allocator<Command> >::end() [86]
                0.00    0.00       4/8           std::vector<Command, std::allocator<Command> >::begin() [87]
[56]     0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::__normal_iterator(Command* const&) [56]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Command, std::allocator<Command> >::max_size() const [58]
[57]     0.0    0.00    0.00       8         std::_Vector_base<Command, std::allocator<Command> >::_M_get_Tp_allocator() const [57]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Command, std::allocator<Command> >::_M_check_len(unsigned int, char const*) const [81]
[58]     0.0    0.00    0.00       8         std::vector<Command, std::allocator<Command> >::max_size() const [58]
                0.00    0.00       8/8           std::_Vector_base<Command, std::allocator<Command> >::_M_get_Tp_allocator() const [57]
                0.00    0.00       8/12          __gnu_cxx::new_allocator<Command>::max_size() const [43]
-----------------------------------------------
                0.00    0.00       8/8           Command* std::uninitialized_copy<Command*, Command*>(Command*, Command*, Command*) [60]
[59]     0.0    0.00    0.00       8         Command* std::__uninitialized_copy<false>::uninitialized_copy<Command*, Command*>(Command*, Command*, Command*) [59]
-----------------------------------------------
                0.00    0.00       8/8           Command* std::__uninitialized_copy_a<Command*, Command*, Command>(Command*, Command*, Command*, std::allocator<Command>&) [61]
[60]     0.0    0.00    0.00       8         Command* std::uninitialized_copy<Command*, Command*>(Command*, Command*, Command*) [60]
                0.00    0.00       8/8           Command* std::__uninitialized_copy<false>::uninitialized_copy<Command*, Command*>(Command*, Command*, Command*) [59]
-----------------------------------------------
                0.00    0.00       8/8           Command* std::__uninitialized_move_a<Command*, Command*, std::allocator<Command> >(Command*, Command*, Command*, std::allocator<Command>&) [62]
[61]     0.0    0.00    0.00       8         Command* std::__uninitialized_copy_a<Command*, Command*, Command>(Command*, Command*, Command*, std::allocator<Command>&) [61]
                0.00    0.00       8/8           Command* std::uninitialized_copy<Command*, Command*>(Command*, Command*, Command*) [60]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&) [85]
[62]     0.0    0.00    0.00       8         Command* std::__uninitialized_move_a<Command*, Command*, std::allocator<Command> >(Command*, Command*, Command*, std::allocator<Command>&) [62]
                0.00    0.00       8/8           Command* std::__uninitialized_copy_a<Command*, Command*, Command>(Command*, Command*, Command*, std::allocator<Command>&) [61]
-----------------------------------------------
                0.00    0.00       3/7           void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [97]
                0.00    0.00       4/7           std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [91]
[63]     0.0    0.00    0.00       7         bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [63]
                0.00    0.00      14/87          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [7]
-----------------------------------------------
                0.00    0.00       1/7           JobsHandler::removeJobByPid(int) [127]
                0.00    0.00       2/7           JobsHandler::setJobState(unsigned int, int) [126]
                0.00    0.00       2/7           JobsHandler::setJobStateByPid(int, int) [128]
                0.00    0.00       2/7           JobsHandler::showJobs(IOHandler&) [131]
[64]     0.0    0.00    0.00       7         std::vector<Job, std::allocator<Job> >::operator[](unsigned int) [64]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<Job, std::allocator<Job> >::begin() [115]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::operator+(int const&) const [106]
                0.00    0.00       2/6           std::vector<Job, std::allocator<Job> >::end() [114]
[65]     0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::__normal_iterator(Job* const&) [65]
-----------------------------------------------
                0.00    0.00       2/6           bool __gnu_cxx::operator!=<Job*, std::vector<Job, std::allocator<Job> > >(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&, __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&) [145]
                0.00    0.00       2/6           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::difference_type __gnu_cxx::operator-<Job*, std::vector<Job, std::allocator<Job> > >(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&, __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&) [144]
[66]     0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::base() const [66]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [101]
[67]     0.0    0.00    0.00       6         std::__miter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, false>::__b(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [67]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [100]
[68]     0.0    0.00    0.00       6         std::__niter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, true>::__b(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [68]
                0.00    0.00       6/76          __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::base() const [8]
-----------------------------------------------
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [165]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [100]
[69]     0.0    0.00    0.00       6         std::__niter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, true>::__b(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [69]
                0.00    0.00       6/87          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [7]
-----------------------------------------------
                0.00    0.00       5/5           Parser::getWord(std::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::string&) [47]
[70]     0.0    0.00    0.00       5         Parser::trim(std::string&) [70]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [91]
[71]     0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [71]
                0.00    0.00       5/66          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [9]
-----------------------------------------------
                0.00    0.00       5/5           Parser::parseLine(std::string&, std::vector<Command, std::allocator<Command> >&) [74]
[72]     0.0    0.00    0.00       5         std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [72]
                0.00    0.00       5/14          std::vector<std::string, std::allocator<std::string> >::end() [40]
                0.00    0.00       5/13          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [42]
-----------------------------------------------
                0.00    0.00       4/4           Parser::parseLine(std::string&, std::vector<Command, std::allocator<Command> >&) [74]
[73]     0.0    0.00    0.00       4         Parser::addCommand(std::vector<Command, std::allocator<Command> >&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool&) [73]
                0.00    0.00       4/95          std::vector<std::string, std::allocator<std::string> >::size() const [6]
                0.00    0.00       4/35          std::vector<std::string, std::allocator<std::string> >::begin() [16]
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [91]
                0.00    0.00       4/4           Command::Command(std::string&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool) [76]
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::push_back(Command const&) [88]
                0.00    0.00       4/10          Command::~Command() [45]
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::clear() [90]
-----------------------------------------------
                0.00    0.00       4/4           main [4]
[74]     0.0    0.00    0.00       4         Parser::parseLine(std::string&, std::vector<Command, std::allocator<Command> >&) [74]
                0.00    0.00      21/44          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [13]
                0.00    0.00       9/9           Parser::getWord(std::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::string&) [47]
                0.00    0.00       6/10          std::vector<Command, std::allocator<Command> >::operator[](unsigned int) [46]
                0.00    0.00       6/8           Command::getParams() [54]
                0.00    0.00       5/5           std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [72]
                0.00    0.00       5/95          std::vector<std::string, std::allocator<std::string> >::size() const [6]
                0.00    0.00       4/9           std::vector<std::string, std::allocator<std::string> >::vector() [53]
                0.00    0.00       4/4           Parser::addCommand(std::vector<Command, std::allocator<Command> >&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool&) [73]
-----------------------------------------------
                0.00    0.00       4/4           main [4]
[75]     0.0    0.00    0.00       4         Runner::runChain(std::string, std::vector<Command, std::allocator<Command> >&, IOHandler&, DirHandler&, JobsHandler&, bool) [75]
                0.00    0.00      18/18          Command::getCmd() [35]
                0.00    0.00      18/44          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [13]
                0.00    0.00       4/10          std::vector<Command, std::allocator<Command> >::operator[](unsigned int) [46]
                0.00    0.00       4/8           Command::Command(Command const&) [55]
                0.00    0.00       3/10          Command::~Command() [45]
                0.00    0.00       2/8           Command::getParams() [54]
                0.00    0.00       1/1           JobsHandler::showJobs(IOHandler&) [131]
                0.00    0.00       1/95          std::vector<std::string, std::allocator<std::string> >::size() const [6]
                0.00    0.00       1/2           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [121]
                0.00    0.00       1/1           JobsHandler::setJobState(unsigned int, int) [126]
                0.00    0.00       1/1           JobsHandler::addJob(std::string, int, int) [130]
-----------------------------------------------
                0.00    0.00       4/4           Parser::addCommand(std::vector<Command, std::allocator<Command> >&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool&) [73]
[76]     0.0    0.00    0.00       4         Command::Command(std::string&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool) [76]
                0.00    0.00       4/9           std::vector<std::string, std::allocator<std::string> >::vector() [53]
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&) [92]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Command, std::allocator<Command> >::_M_allocate(unsigned int) [84]
[77]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<Command>::allocate(unsigned int, void const*) [77]
                0.00    0.00       4/12          __gnu_cxx::new_allocator<Command>::max_size() const [43]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&) [85]
[78]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<Command>::construct(Command*, Command const&) [78]
                0.00    0.00       4/42          operator new(unsigned int, void*) [14]
                0.00    0.00       4/8           Command::Command(Command const&) [55]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [91]
[79]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::string>::destroy(std::string*) [79]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&) [85]
[80]     0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::difference_type __gnu_cxx::operator-<Command*, std::vector<Command, std::allocator<Command> > >(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > > const&, __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > > const&) [80]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::base() const [37]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&) [85]
[81]     0.0    0.00    0.00       4         std::vector<Command, std::allocator<Command> >::_M_check_len(unsigned int, char const*) const [81]
                0.00    0.00       8/8           std::vector<Command, std::allocator<Command> >::max_size() const [58]
                0.00    0.00       4/17          unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [36]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&) [92]
[82]     0.0    0.00    0.00       4         std::vector<std::string, std::allocator<std::string> >::capacity() const [82]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<Job, std::allocator<Job> >::~vector() [161]
                0.00    0.00       3/4           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
[83]     0.0    0.00    0.00       4         std::_Vector_base<Job, std::allocator<Job> >::_M_get_Tp_allocator() [83]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&) [85]
[84]     0.0    0.00    0.00       4         std::_Vector_base<Command, std::allocator<Command> >::_M_allocate(unsigned int) [84]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<Command>::allocate(unsigned int, void const*) [77]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::push_back(Command const&) [88]
[85]     0.0    0.00    0.00       4         std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&) [85]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::base() const [37]
                0.00    0.00       8/8           Command* std::__uninitialized_move_a<Command*, Command*, std::allocator<Command> >(Command*, Command*, Command*, std::allocator<Command>&) [62]
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::_M_check_len(unsigned int, char const*) const [81]
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::begin() [87]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::difference_type __gnu_cxx::operator-<Command*, std::vector<Command, std::allocator<Command> > >(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > > const&, __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > > const&) [80]
                0.00    0.00       4/4           std::_Vector_base<Command, std::allocator<Command> >::_M_allocate(unsigned int) [84]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<Command>::construct(Command*, Command const&) [78]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::push_back(Command const&) [88]
[86]     0.0    0.00    0.00       4         std::vector<Command, std::allocator<Command> >::end() [86]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::__normal_iterator(Command* const&) [56]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&) [85]
[87]     0.0    0.00    0.00       4         std::vector<Command, std::allocator<Command> >::begin() [87]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::__normal_iterator(Command* const&) [56]
-----------------------------------------------
                0.00    0.00       4/4           Parser::addCommand(std::vector<Command, std::allocator<Command> >&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool&) [73]
[88]     0.0    0.00    0.00       4         std::vector<Command, std::allocator<Command> >::push_back(Command const&) [88]
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::end() [86]
                0.00    0.00       4/4           std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&) [85]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::clear() [90]
[89]     0.0    0.00    0.00       4         std::vector<std::string, std::allocator<std::string> >::_M_erase_at_end(std::string*) [89]
-----------------------------------------------
                0.00    0.00       4/4           Parser::addCommand(std::vector<Command, std::allocator<Command> >&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool&) [73]
[90]     0.0    0.00    0.00       4         std::vector<std::string, std::allocator<std::string> >::clear() [90]
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::_M_erase_at_end(std::string*) [89]
-----------------------------------------------
                0.00    0.00       4/4           Parser::addCommand(std::vector<Command, std::allocator<Command> >&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool&) [73]
[91]     0.0    0.00    0.00       4         std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [91]
                0.00    0.00       5/14          std::vector<std::string, std::allocator<std::string> >::end() [40]
                0.00    0.00       5/5           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [71]
                0.00    0.00       4/7           bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [63]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::string>::destroy(std::string*) [79]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [168]
-----------------------------------------------
                0.00    0.00       4/4           Command::Command(std::string&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool) [76]
[92]     0.0    0.00    0.00       4         std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&) [92]
                0.00    0.00       7/95          std::vector<std::string, std::allocator<std::string> >::size() const [6]
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::capacity() const [82]
                0.00    0.00       4/24          std::vector<std::string, std::allocator<std::string> >::end() const [18]
                0.00    0.00       4/24          std::vector<std::string, std::allocator<std::string> >::begin() const [19]
                0.00    0.00       3/14          std::vector<std::string, std::allocator<std::string> >::end() [40]
                0.00    0.00       3/35          std::vector<std::string, std::allocator<std::string> >::begin() [16]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [101]
                0.00    0.00       3/3           void std::_Destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::allocator<std::string>&) [103]
                0.00    0.00       1/1           std::string* std::vector<std::string, std::allocator<std::string> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > >(unsigned int, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [162]
-----------------------------------------------
                0.00    0.00       3/3           handleSignal(int, siginfo*, void*) [170]
[93]     0.0    0.00    0.00       3         JobsHandler::getMainPid() [93]
-----------------------------------------------
                0.00    0.00       1/3           JobsHandler::removeJobByPid(int) [127]
                0.00    0.00       1/3           JobsHandler::setJobState(unsigned int, int) [126]
                0.00    0.00       1/3           JobsHandler::setJobStateByPid(int, int) [128]
[94]     0.0    0.00    0.00       3         Job::getPid() [94]
-----------------------------------------------
                0.00    0.00       1/3           __gnu_cxx::new_allocator<Job>::allocate(unsigned int, void const*) [140]
                0.00    0.00       2/3           std::vector<Job, std::allocator<Job> >::max_size() const [108]
[95]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Job>::max_size() const [95]
-----------------------------------------------
